lat,lon,sz,names,len_cat
-33.9100261,151.2000027,2,William Street (563),a
-33.9100261,151.2000027,2,William Street (563),a
-33.910022,151.2230408,2,Todman Avenue (654),a
-33.9100217,151.1756926,2,Bedwin Road (249),a
-33.9100207,151.2362436,2,Holkham Avenue (381),a
-33.9100207,151.2362436,2,Holkham Avenue (624),a
-33.9100207,151.2362436,2,Holkham Avenue (828),a
-33.9100206,151.1663844,2,Cadogan Street (218),a
-33.9100199,151.1760026,2,May Street (572),a
-33.9100199,151.1760026,2,May Street (843),a
-33.9100191,151.236324,2,Prince Street (613),a
-33.9100191,151.236324,2,Prince Street (712),a
-33.9100191,151.236324,2,Prince Street (899),a
-33.9100169,151.2079404,2,Rose Valley Way (789),a
-33.9100169,151.2079417,2,Rose Valley Way (707),a
-33.9100091,151.2229478,2,Todman Avenue (114),a
-33.9100091,151.2229478,2,Todman Avenue (251),a
-33.9100091,151.2229478,2,Todman Avenue (389),a
-33.9100037,151.2220714,2,Villiers Street (882),a
-33.909999,151.1683828,2,Lilian Fowler Place (505),a
-33.9099931,151.1761055,2,May Street (715),a
-33.9099857,151.1788999,2,Council Street (991),a
-33.9099803,151.1884072,2,Euston Road (887),a
-33.9099803,151.1884072,2,Euston Road (920),a
-33.9099738,151.166439,2,Cadogan Street (590),a
-33.9099734,151.2363354,2,Prince Street (378),a
-33.9099734,151.2363354,2,Prince Street (678),a
-33.9099734,151.2363354,2,Prince Street (801),a
-33.9099727,151.1762143,2,May Street (574),a
-33.9099727,151.1762143,2,May Street (995),a
-33.9099694,151.1757567,2,Bedwin Road (075),a
-33.9099694,151.1757567,2,Bedwin Road (155),a
-33.9099694,151.1764943,2,May Street (025),a
-33.9099673,151.2226494,2,Todman Avenue (387),a
-33.9099615,151.2462445,2,Chapel Street (420),a
-33.9099475,151.176356,2,May Street (714),a
-33.9099395,151.2062355,2,Joynton Avenue (944),a
-33.9099335,151.2225161,2,Todman Avenue (046),a
-33.9099335,151.2225161,2,Todman Avenue (428),a
-33.9099311,151.2183232,2,Lenthall Street (651),a
-33.9099274,151.1882637,2,Euston Road (878),a
-33.9099274,151.1882637,2,Euston Road (878),a
