lat,lon,sz,names,len_cat,street,street_nodes,street_id,node_id,source_city,source_city_id
44.0339972,-79.2698469,2,Ninth Line (349),a,Ninth Line,382,15266970,297384349,Whitchurch-Stouffville,37999
44.0340092,-79.2700462,2,Ninth Line (350),a,Ninth Line,382,15266970,297384350,Whitchurch-Stouffville,37999
44.0340129,-79.2696967,2,Ninth Line (348),a,Ninth Line,382,15266970,297384348,Whitchurch-Stouffville,37999
44.0340219,-79.2685108,2,Ninth Line (342),a,Ninth Line,382,15266970,297384342,Whitchurch-Stouffville,37999
44.0340301,-79.2875672,2,Lakeshore Road (997),a,Lakeshore Road,106,5408391,92033997,Whitchurch-Stouffville,37999
44.0340331,-79.3451864,2,Greenvalley Circle (916),a,Greenvalley Circle,70,5408450,92338916,Whitchurch-Stouffville,37999
44.0340381,-79.3148199,2,Aurora Road (871),a,Aurora Road,275,5408407,92125871,Whitchurch-Stouffville,37999
44.0340381,-79.3148199,2,Aurora Road (918),a,Aurora Road,275,5408407,92125918,Whitchurch-Stouffville,37999
44.0340473,-79.2701824,2,Ninth Line (351),a,Ninth Line,382,15266970,297384351,Whitchurch-Stouffville,37999
44.0340551,-79.2695083,2,Ninth Line (347),a,Ninth Line,382,15266970,297384347,Whitchurch-Stouffville,37999
44.0340581,-79.2738761,2,Cedarvale Boulevard (147),a,Cedarvale Boulevard,22,5408547,92945147,Whitchurch-Stouffville,37999
44.0340581,-79.2738761,2,Cedarvale Boulevard (211),a,Cedarvale Boulevard,22,5408547,92945211,Whitchurch-Stouffville,37999
44.0340581,-79.2738761,2,Balson Boulevard (747),a,Balson Boulevard,14,5408554,92983747,Whitchurch-Stouffville,37999
44.0340719,-79.296422,2,Highway 48 (181),a,Highway 48,414,5408374,334999181,Whitchurch-Stouffville,37999
44.0340873,-79.3010438,2,Felcher Boulevard (240),a,Felcher Boulevard,41,5408362,91787240,Whitchurch-Stouffville,37999
44.03409,-79.3145968,2,Aurora Road (919),a,Aurora Road,275,5408407,92125919,Whitchurch-Stouffville,37999
44.0340904,-79.2688708,2,Ninth Line (343),a,Ninth Line,382,15266970,297384343,Whitchurch-Stouffville,37999
44.0340966,-79.2692824,2,Ninth Line (346),a,Ninth Line,382,15266970,297384346,Whitchurch-Stouffville,37999
44.0341019,-79.2690327,2,Ninth Line (344),a,Ninth Line,382,15266970,297384344,Whitchurch-Stouffville,37999
44.0341026,-79.2690826,2,Ninth Line (345),a,Ninth Line,382,15266970,297384345,Whitchurch-Stouffville,37999
44.0341049,-79.2751851,2,Elmvale Boulevard (007),a,Elmvale Boulevard,18,5408643,93445007,Whitchurch-Stouffville,37999
44.0341116,-79.2702679,2,Ninth Line (352),a,Ninth Line,382,15266970,297384352,Whitchurch-Stouffville,37999
44.034141,-79.2739985,2,Balson Boulevard (748),a,Balson Boulevard,14,5408554,92983748,Whitchurch-Stouffville,37999
44.0341412,-79.3476793,2,Kennedy Road (579),a,Kennedy Road,296,5408369,91856579,Whitchurch-Stouffville,37999
44.034151,-79.4002317,2,St. John's Sideroad East (488),a,St. John's Sideroad East,10,5408560,93023488,Whitchurch-Stouffville,37999
44.0341576,-79.3142953,2,Aurora Road (920),a,Aurora Road,275,5408407,92125920,Whitchurch-Stouffville,37999
44.0341649,-79.3362846,2,David Wright Court (350),a,David Wright Court,6,5408464,92458350,Whitchurch-Stouffville,37999
44.0341931,-79.2703029,2,Ninth Line (353),a,Ninth Line,382,15266970,297384353,Whitchurch-Stouffville,37999
44.0341936,-79.3382556,2,Greenvalley Circle (902),a,Greenvalley Circle,70,5408450,92338902,Whitchurch-Stouffville,37999
44.0341937,-79.3364086,2,David Wright Court (355),a,David Wright Court,6,5408464,92458355,Whitchurch-Stouffville,37999
44.0341963,-79.3452692,2,Greenvalley Circle (918),a,Greenvalley Circle,70,5408450,92338918,Whitchurch-Stouffville,37999
44.0341988,-79.3210762,2,McCowan Road (847),a,McCowan Road,298,5408388,297383847,Whitchurch-Stouffville,37999
44.0342248,-79.2735842,2,Cedarvale Boulevard (152),a,Cedarvale Boulevard,22,5408547,92945152,Whitchurch-Stouffville,37999
44.0342254,-79.2964556,2,Highway 48 (182),a,Highway 48,414,5408374,334999182,Whitchurch-Stouffville,37999
44.0342376,-79.2887968,2,Lakeshore Road (998),a,Lakeshore Road,106,5408391,92033998,Whitchurch-Stouffville,37999
44.0342428,-79.3139109,2,Aurora Road (921),a,Aurora Road,275,5408407,92125921,Whitchurch-Stouffville,37999
44.0342428,-79.3139109,2,Aurora Road (922),a,Aurora Road,275,5408407,92125922,Whitchurch-Stouffville,37999
44.0342581,-79.3365066,2,David Wright Court (357),a,David Wright Court,6,5408464,92458357,Whitchurch-Stouffville,37999
44.0342581,-79.2751932,2,Elmvale Boulevard (009),a,Elmvale Boulevard,18,5408643,93445009,Whitchurch-Stouffville,37999
44.0342709,-79.3996901,2,St. John's Sideroad East (489),a,St. John's Sideroad East,10,5408560,93023489,Whitchurch-Stouffville,37999
44.0342747,-79.270338,2,Ninth Line (354),a,Ninth Line,382,15266970,297384354,Whitchurch-Stouffville,37999
44.0342865,-79.2740941,2,Balson Boulevard (749),a,Balson Boulevard,14,5408554,92983749,Whitchurch-Stouffville,37999
44.0343121,-79.2751916,2,Elmvale Boulevard (011),a,Elmvale Boulevard,18,5408643,93445011,Whitchurch-Stouffville,37999
44.0343141,-79.2741307,2,Maple Crescent (564),a,Maple Crescent,8,5408452,92358564,Whitchurch-Stouffville,37999
44.0343141,-79.2741307,2,Balson Boulevard (737),a,Balson Boulevard,14,5408554,92983737,Whitchurch-Stouffville,37999
44.0343141,-79.2741307,2,Balson Boulevard (750),a,Balson Boulevard,14,5408554,92983750,Whitchurch-Stouffville,37999
44.0343284,-79.2732942,2,Cedarvale Boulevard (156),a,Cedarvale Boulevard,22,5408547,92945156,Whitchurch-Stouffville,37999
44.0343288,-79.3994282,2,Woodbine Avenue (024),a,Woodbine Avenue,415,5408357,91752024,Whitchurch-Stouffville,37999
44.0343288,-79.3994282,2,Woodbine Avenue (248),a,Woodbine Avenue,415,5408357,91752248,Whitchurch-Stouffville,37999
44.0343288,-79.3994282,2,St. John's Sideroad (877),a,St. John's Sideroad,126,5408465,92469877,Whitchurch-Stouffville,37999
44.0343288,-79.3994282,2,St. John's Sideroad East (490),a,St. John's Sideroad East,10,5408560,93023490,Whitchurch-Stouffville,37999
44.03434,-79.29301,2,Treeview Avenue (425),a,Treeview Avenue,23,5408483,92555425,Whitchurch-Stouffville,37999
44.0343611,-79.299476,2,Jasmine Crescent (218),a,Jasmine Crescent,9,5408526,92829218,Whitchurch-Stouffville,37999
44.0343628,-79.2964857,2,Highway 48 (183),a,Highway 48,414,5408374,334999183,Whitchurch-Stouffville,37999
44.0343685,-79.3366658,2,David Wright Court (360),a,David Wright Court,6,5408464,92458360,Whitchurch-Stouffville,37999
44.0343726,-79.3462502,2,Foxlair Court (455),a,Foxlair Court,2,5408509,92717455,Whitchurch-Stouffville,37999
44.0343734,-79.3992426,2,St. John's Sideroad (878),a,St. John's Sideroad,126,5408465,92469878,Whitchurch-Stouffville,37999
44.0343831,-79.2703598,2,Ninth Line (355),a,Ninth Line,382,15266970,297384355,Whitchurch-Stouffville,37999
44.0343852,-79.2728807,2,Cedarvale Boulevard (162),a,Cedarvale Boulevard,22,5408547,92945162,Whitchurch-Stouffville,37999
44.0343962,-79.2724186,2,Cedarvale Boulevard (168),a,Cedarvale Boulevard,22,5408547,92945168,Whitchurch-Stouffville,37999
44.0344019,-79.2751765,2,Elmvale Boulevard (012),a,Elmvale Boulevard,18,5408643,93445012,Whitchurch-Stouffville,37999
44.0344036,-79.3728565,2,Warden Avenue (691),a,Warden Avenue,315,5408469,92505691,Whitchurch-Stouffville,37999
44.0344155,-79.27429,2,Maple Crescent (567),a,Maple Crescent,8,5408452,92358567,Whitchurch-Stouffville,37999
44.034423,-79.27419,2,Balson Boulevard (738),a,Balson Boulevard,14,5408554,92983738,Whitchurch-Stouffville,37999
44.0344237,-79.2898023,2,Lakeshore Road (999),a,Lakeshore Road,106,5408391,92033999,Whitchurch-Stouffville,37999
44.0344655,-79.2712646,2,Cedarvale Boulevard (174),a,Cedarvale Boulevard,22,5408547,92945174,Whitchurch-Stouffville,37999
