lat,lon,sz,names,len_cat,street,street_nodes,street_id,node_id,source_city,source_city_id
43.7823983,-79.1510842,2,Acheson Boulevard (106),a,Acheson Boulevard,72,11286802,318927106,Toronto,131268
43.7824285,-79.1534136,2,Invermarge Drive (577),a,Invermarge Drive,20,11284053,355435577,Toronto,131268
43.7824294,-79.1702423,2,Morrish Road (535),a,Morrish Road,47,11279792,611470535,Toronto,131268
43.7824311,-79.1289992,2,Frank Faubert Drive (748),a,Frank Faubert Drive,21,11280141,526523748,Toronto,131268
43.7824338,-79.1460346,2,Conference Boulevard (497),a,Conference Boulevard,23,11284450,219383497,Toronto,131268
43.7824694,-79.1667303,2,Lawson Road (266),a,Lawson Road,74,11282370,218917266,Toronto,131268
43.7824758,-79.169426,2,Kingston Road (058),a,Kingston Road,1114,11279698,218800058,Toronto,131268
43.7824811,-79.1594832,2,Meadowvale Road (143),a,Meadowvale Road,221,11279706,218803143,Toronto,131268
43.7824971,-79.1534274,2,Invermarge Drive (530),a,Invermarge Drive,20,11284053,219369530,Toronto,131268
43.7825111,-79.1596528,2,Whiteacres Avenue (274),a,Whiteacres Avenue,4,11284048,360962274,Toronto,131268
43.7825266,-79.1546137,2,Bathgate Drive (731),a,Bathgate Drive,37,11280146,218831731,Toronto,131268
43.7825415,-79.1595138,2,Meadowvale Road (144),a,Meadowvale Road,221,11279706,218803144,Toronto,131268
43.7825415,-79.1595138,2,Whiteacres Avenue (433),a,Whiteacres Avenue,4,11284048,219369433,Toronto,131268
43.782556,-79.1631091,2,Old Sweats Lane (351),a,Old Sweats Lane,18,11284046,219369351,Toronto,131268
43.782556,-79.1631091,2,Old Sweats Lane (551),a,Old Sweats Lane,18,11284046,611470551,Toronto,131268
43.7825776,-79.1534224,2,Bathgate Drive (863),a,Bathgate Drive,37,11280146,611470863,Toronto,131268
43.7825776,-79.1534224,2,Invermarge Drive (592),a,Invermarge Drive,20,11284053,611470592,Toronto,131268
43.7825803,-79.1543434,2,Bathgate Drive (732),a,Bathgate Drive,37,11280146,218831732,Toronto,131268
43.7825919,-79.1522921,2,Bathgate Drive (866),a,Bathgate Drive,37,11280146,611470866,Toronto,131268
43.7825984,-79.1530248,2,Bathgate Drive (864),a,Bathgate Drive,37,11280146,611470864,Toronto,131268
43.7826057,-79.1444575,2,Charlottetown Boulevard (471),a,Charlottetown Boulevard,29,11279860,218815471,Toronto,131268
43.7826209,-79.1541387,2,Bathgate Drive (553),a,Bathgate Drive,37,11280146,611470553,Toronto,131268
43.7826252,-79.1595431,2,Meadowvale Road (145),a,Meadowvale Road,221,11279706,218803145,Toronto,131268
43.7826288,-79.1664813,2,Lawson Road (693),a,Lawson Road,74,11282370,413335693,Toronto,131268
43.7826294,-79.1324049,2,East Avenue (890),a,East Avenue,62,11279856,439240890,Toronto,131268
43.7826336,-79.1540749,2,Bathgate Drive (554),a,Bathgate Drive,37,11280146,611470554,Toronto,131268
43.7826339,-79.1445153,2,Charlottetown Boulevard (470),a,Charlottetown Boulevard,29,11279860,218815470,Toronto,131268
43.7826339,-79.1445153,2,Elkwood Drive (696),a,Elkwood Drive,33,11286809,219483696,Toronto,131268
43.7826401,-79.154042,2,Bathgate Drive (733),a,Bathgate Drive,37,11280146,218831733,Toronto,131268
43.7826401,-79.154042,2,Bathgate Drive (734),a,Bathgate Drive,37,11280146,218831734,Toronto,131268
43.7826402,-79.1526981,2,Bathgate Drive (737),a,Bathgate Drive,37,11280146,218831737,Toronto,131268
43.7826457,-79.1664548,2,Lawson Road (538),a,Lawson Road,74,11282370,611470538,Toronto,131268
43.7826476,-79.1309069,2,Maberley Crescent (209),a,Maberley Crescent,26,11284503,611471209,Toronto,131268
43.782661,-79.4893228,2,Steeles Avenue West (352),a,Steeles Avenue West,623,11284934,219399352,Toronto,131268
43.7826812,-79.1525569,2,Bathgate Drive (865),a,Bathgate Drive,37,11280146,611470865,Toronto,131268
43.7826827,-79.1475212,2,Cockburn Drive (701),a,Cockburn Drive,40,11286810,219483701,Toronto,131268
43.7826835,-79.1631647,2,Old Sweats Lane (350),a,Old Sweats Lane,18,11284046,219369350,Toronto,131268
43.7826861,-79.144624,2,Charlottetown Boulevard (469),a,Charlottetown Boulevard,29,11279860,218815469,Toronto,131268
43.7826884,-79.1444655,2,Elkwood Drive (697),a,Elkwood Drive,33,11286809,219483697,Toronto,131268
43.7826889,-79.1308055,2,Maberley Crescent (210),a,Maberley Crescent,26,11284503,611471210,Toronto,131268
43.7826963,-79.166384,2,Highland Creek Overpass (202),a,Highland Creek Overpass,12,11279707,218803202,Toronto,131268
43.7826963,-79.166384,2,Lawson Road (252),a,Lawson Road,74,11282370,218917252,Toronto,131268
43.7826963,-79.166384,2,Lawson Road (268),a,Lawson Road,74,11282370,218917268,Toronto,131268
43.7827,-79.1524515,2,Bathgate Drive (739),a,Bathgate Drive,37,11280146,218831739,Toronto,131268
43.7827,-79.1523657,2,Bathgate Drive (740),a,Bathgate Drive,37,11280146,218831740,Toronto,131268
43.7827046,-79.1444507,2,Elkwood Drive (481),a,Elkwood Drive,33,11286809,355436481,Toronto,131268
43.7827186,-79.1336994,2,Winter Gardens Trail (875),a,Winter Gardens Trail,21,11284506,219384875,Toronto,131268
43.7827248,-79.1693643,2,Kingston Road (166),a,Kingston Road,1114,11279698,334299166,Toronto,131268
43.7827465,-79.1475689,2,Cockburn Drive (702),a,Cockburn Drive,40,11286810,219483702,Toronto,131268
43.7827472,-79.1632678,2,Old Sweats Lane (349),a,Old Sweats Lane,18,11284046,219369349,Toronto,131268
43.7827557,-79.1336307,2,Winter Gardens Trail (876),a,Winter Gardens Trail,21,11284506,219384876,Toronto,131268
43.7827612,-79.1664635,2,Highland Creek Overpass (201),a,Highland Creek Overpass,12,11279707,218803201,Toronto,131268
43.7827612,-79.1307299,2,Maberley Crescent (211),a,Maberley Crescent,26,11284503,611471211,Toronto,131268
43.7827638,-79.1632947,2,Old Sweats Lane (348),a,Old Sweats Lane,18,11284046,219369348,Toronto,131268
43.7827738,-79.1371136,2,Winter Gardens Trail (871),a,Winter Gardens Trail,21,11284506,219384871,Toronto,131268
43.7827738,-79.1371136,2,Whiterock Drive (902),a,Whiterock Drive,9,11284509,219384902,Toronto,131268
43.7827773,-79.4891963,2,Steeles Avenue West (353),a,Steeles Avenue West,623,11284934,219399353,Toronto,131268
43.7827804,-79.1283052,2,Lawrence Avenue East (386),a,Lawrence Avenue East,1361,11279206,218738386,Toronto,131268
43.7827804,-79.1283052,2,Portwine Drive (845),a,Portwine Drive,17,11289930,219534845,Toronto,131268
43.7827807,-79.1664897,2,Highland Creek Overpass (153),a,Highland Creek Overpass,12,11279707,413335153,Toronto,131268
43.7827848,-79.1662402,2,Lawson Road (143),a,Lawson Road,74,11282370,413335143,Toronto,131268
43.7827875,-79.1336207,2,Winter Gardens Trail (877),a,Winter Gardens Trail,21,11284506,219384877,Toronto,131268
43.7827931,-79.1370281,2,Whiterock Drive (704),a,Whiterock Drive,9,11284509,611470704,Toronto,131268
43.7828007,-79.1369942,2,Whiterock Drive (758),a,Whiterock Drive,9,11284509,355435758,Toronto,131268
43.7828099,-79.1475918,2,Cockburn Drive (703),a,Cockburn Drive,40,11286810,219483703,Toronto,131268
43.7828231,-79.1283965,2,Portwine Drive (223),a,Portwine Drive,17,11289930,611471223,Toronto,131268
43.7828363,-79.128421,2,Portwine Drive (699),a,Portwine Drive,17,11289930,383861699,Toronto,131268
43.7828422,-79.1291326,2,Frank Faubert Drive (669),a,Frank Faubert Drive,21,11280141,218831669,Toronto,131268
43.7828551,-79.1476029,2,Cockburn Drive (704),a,Cockburn Drive,40,11286810,219483704,Toronto,131268
43.7828574,-79.1693534,2,Kingston Road (425),a,Kingston Road,1114,11279698,496698425,Toronto,131268
43.7828711,-79.1430415,2,Chapais Crescent (746),a,Chapais Crescent,32,11286811,219483746,Toronto,131268
43.7828723,-79.1431161,2,Chapais Crescent (745),a,Chapais Crescent,32,11286811,219483745,Toronto,131268
43.7828791,-79.1429791,2,Chapais Crescent (747),a,Chapais Crescent,32,11286811,219483747,Toronto,131268
43.7828842,-79.133591,2,Winter Gardens Trail (878),a,Winter Gardens Trail,21,11284506,219384878,Toronto,131268
43.7828971,-79.1704562,2,Morrish Road (536),a,Morrish Road,47,11279792,611470536,Toronto,131268
43.7828999,-79.147589,2,Cockburn Drive (705),a,Cockburn Drive,40,11286810,219483705,Toronto,131268
43.7829003,-79.1431773,2,Chapais Crescent (744),a,Chapais Crescent,32,11286811,219483744,Toronto,131268
43.7829054,-79.142941,2,Chapais Crescent (748),a,Chapais Crescent,32,11286811,219483748,Toronto,131268
43.7829062,-79.1291745,2,Frank Faubert Drive (668),a,Frank Faubert Drive,21,11280141,218831668,Toronto,131268
43.7829265,-79.1475634,2,Cockburn Drive (706),a,Cockburn Drive,40,11286810,219483706,Toronto,131268
43.782929,-79.1293908,2,Frank Faubert Drive (665),a,Frank Faubert Drive,21,11280141,218831665,Toronto,131268
43.782932,-79.1429154,2,Chapais Crescent (749),a,Chapais Crescent,32,11286811,219483749,Toronto,131268
43.7829373,-79.1432383,2,Chapais Crescent (743),a,Chapais Crescent,32,11286811,219483743,Toronto,131268
43.782938,-79.1286035,2,Portwine Drive (824),a,Portwine Drive,17,11289930,386161824,Toronto,131268
43.7829446,-79.1475164,2,Cockburn Drive (707),a,Cockburn Drive,40,11286810,219483707,Toronto,131268
43.782945,-79.1292177,2,Frank Faubert Drive (667),a,Frank Faubert Drive,21,11280141,218831667,Toronto,131268
43.7829572,-79.1293085,2,Frank Faubert Drive (666),a,Frank Faubert Drive,21,11280141,218831666,Toronto,131268
43.7829604,-79.147438,2,Cockburn Drive (708),a,Cockburn Drive,40,11286810,219483708,Toronto,131268
43.7829689,-79.170489,2,Morrish Road (528),a,Morrish Road,47,11279792,611470528,Toronto,131268
43.7829689,-79.170489,2,Morrish Road (537),a,Morrish Road,47,11279792,611470537,Toronto,131268
43.7829766,-79.1428891,2,Chapais Crescent (750),a,Chapais Crescent,32,11286811,219483750,Toronto,131268
43.7829946,-79.1473251,2,Cockburn Drive (709),a,Cockburn Drive,40,11286810,219483709,Toronto,131268
43.7830022,-79.1472379,2,Cockburn Drive (710),a,Cockburn Drive,40,11286810,219483710,Toronto,131268
43.783024,-79.1286637,2,Portwine Drive (846),a,Portwine Drive,17,11289930,219534846,Toronto,131268
43.7830416,-79.161906,2,Ramblewood Drive (396),a,Ramblewood Drive,36,11284047,219369396,Toronto,131268
43.7830416,-79.161906,2,Ruddell Place (434),a,Ruddell Place,12,11284049,219369434,Toronto,131268
43.7830467,-79.1612377,2,Ruddell Place (438),a,Ruddell Place,12,11284049,219369438,Toronto,131268
43.7830476,-79.1428248,2,Chapais Crescent (751),a,Chapais Crescent,32,11286811,219483751,Toronto,131268
43.7830493,-79.1453809,2,Charlottetown Boulevard (468),a,Charlottetown Boulevard,29,11279860,218815468,Toronto,131268
43.7830608,-79.1469627,2,Cockburn Drive (711),a,Cockburn Drive,40,11286810,219483711,Toronto,131268
43.7830646,-79.161806,2,Ruddell Place (435),a,Ruddell Place,12,11284049,219369435,Toronto,131268
43.7830711,-79.1325887,2,East Avenue (744),a,East Avenue,62,11279856,611470744,Toronto,131268
43.7830711,-79.1325887,2,Wheeling Drive (200),a,Wheeling Drive,17,11284505,611471200,Toronto,131268
43.7830735,-79.1613295,2,Ruddell Place (437),a,Ruddell Place,12,11284049,219369437,Toronto,131268
43.7830809,-79.1280126,2,Lawrence Avenue East (387),a,Lawrence Avenue East,1361,11279206,218738387,Toronto,131268
43.7830811,-79.1611,2,Ruddell Place (439),a,Ruddell Place,12,11284049,219369439,Toronto,131268
43.7830887,-79.1454673,2,Charlottetown Boulevard (467),a,Charlottetown Boulevard,29,11279860,218815467,Toronto,131268
43.7830887,-79.1454673,2,Conference Boulevard (498),a,Conference Boulevard,23,11284450,219383498,Toronto,131268
43.7830934,-79.1324644,2,Wheeling Drive (201),a,Wheeling Drive,17,11284505,611471201,Toronto,131268
43.7830952,-79.1468622,2,Cockburn Drive (712),a,Cockburn Drive,40,11286810,219483712,Toronto,131268
